Summary_id, return_period, Loss
1, 66.225166,25708.800781
1, 65.789474,25648.666016
1, 65.359474,25592.455078
1, 64.935066,25546.820312
1, 64.516129,25534.261719
1, 64.102562,25505.330078
1, 63.694267,25417.205078
1, 63.291138,25289.082031
1, 62.893082,25196.130859
1, 62.500000,25175.021484
1, 62.111801,25163.169922
1, 61.728394,25081.744141
1, 61.349693,24983.121094
1, 60.975609,24862.867188
1, 60.606060,24797.849609
1, 60.240963,24793.894531
1, 59.880241,24790.656250
1, 59.523811,24773.306641
1, 59.171597,24765.087891
1, 58.823528,24743.556641
1, 58.479530,24738.757812
1, 58.139534,24732.076172
1, 57.803467,24705.734375
1, 57.471264,24593.386719
1, 57.142857,24583.083984
1, 56.818180,24578.582031
1, 56.497173,24540.191406
1, 56.179775,24536.988281
1, 55.865921,24430.283203
1, 55.555557,24416.429688
1, 55.248619,24404.664062
1, 54.945053,24365.126953
1, 54.644810,24354.115234
1, 54.347828,24339.015625
1, 54.054054,24322.716797
1, 53.763439,24304.238281
1, 53.475937,24285.041016
1, 53.191490,24138.734375
1, 52.910053,24094.335938
1, 52.631580,24090.591797
1, 52.356022,24034.789062
1, 52.083332,23972.808594
1, 51.813473,23644.554688
1, 51.546391,23573.062500
1, 51.282051,23490.101562
1, 51.020409,23384.400391
1, 50.761421,23218.156250
1, 50.505051,23154.677734
1, 50.251255,23151.267578
1, 50.000000,23017.617188
1, 49.751244,22967.681641
1, 49.504951,22878.345703
1, 49.261086,22853.707031
1, 49.019608,22739.765625
1, 48.780487,22694.326172
1, 48.543690,22639.917969
1, 48.309177,22604.115234
1, 48.076923,22590.757812
1, 47.846889,22544.376953
1, 47.619049,22481.271484
1, 47.393364,22481.082031
1, 47.169811,22437.115234
1, 46.948357,22429.250000
1, 46.728973,22428.656250
1, 46.511627,22380.281250
1, 46.296295,22296.466797
1, 46.082951,22243.037109
1, 45.871559,22216.898438
1, 45.662102,22121.753906
1, 45.454544,22117.251953
1, 45.248867,22115.970703
1, 45.045044,22013.068359
1, 44.843048,22003.683594
1, 44.642857,21995.617188
1, 44.444443,21981.582031
1, 44.247787,21974.457031
1, 44.052864,21946.296875
1, 43.859650,21925.898438
1, 43.668121,21875.162109
1, 43.478260,21825.207031
1, 43.290043,21780.199219
1, 43.103447,21771.617188
1, 42.918453,21688.511719
1, 42.735043,21667.812500
1, 42.553192,21650.935547
1, 42.372883,21636.726562
1, 42.194092,21588.335938
1, 42.016808,21585.316406
1, 41.841003,21577.144531
1, 41.666668,21555.333984
1, 41.493774,21546.300781
1, 41.322315,21422.214844
1, 41.152264,21413.083984
1, 40.983608,21389.775391
1, 40.816326,21328.962891
1, 40.650406,21277.697266
1, 40.485828,21277.462891
1, 40.322582,21240.779297
1, 40.160641,21228.267578
1, 40.000000,21216.005859
1, 39.840637,21156.595703
1, 39.682541,21144.039062
1, 39.525692,21082.402344
1, 39.370079,21007.609375
1, 39.215687,20979.595703
1, 39.062500,20978.183594
1, 38.910507,20964.199219
1, 38.759689,20921.574219
1, 38.610039,20914.828125
1, 38.461540,20910.193359
1, 38.314175,20899.574219
1, 38.167938,20886.144531
1, 38.022812,20848.347656
1, 37.878788,20831.892578
1, 37.735847,20779.195312
1, 37.593987,20757.460938
1, 37.453182,20721.333984
1, 37.313435,20720.845703
1, 37.174721,20714.828125
1, 37.037037,20703.392578
1, 36.900368,20699.273438
1, 36.764706,20697.855469
1, 36.630035,20685.367188
1, 36.496349,20632.515625
1, 36.363636,20606.691406
1, 36.231884,20602.074219
1, 36.101082,20595.654297
1, 35.971222,20595.607422
1, 35.842293,20577.753906
1, 35.714287,20557.476562
1, 35.587189,20541.666016
1, 35.460995,20540.437500
1, 35.335690,20500.722656
1, 35.211269,20458.908203
1, 35.087719,20456.835938
1, 34.965034,20443.072266
1, 34.843204,20404.744141
1, 34.722221,20379.386719
1, 34.602077,20334.009766
1, 34.482758,20333.419922
1, 34.364262,20319.917969
1, 34.246574,20317.132812
1, 34.129692,20285.001953
1, 34.013607,20277.431641
1, 33.898304,20261.796875
1, 33.783783,20221.972656
1, 33.670033,20142.480469
1, 33.557049,20122.609375
1, 33.444817,20105.974609
1, 33.333332,20060.605469
1, 33.222591,20050.726562
1, 33.112583,19962.574219
1, 33.003300,19947.044922
1, 32.894737,19929.791016
1, 32.786884,19925.203125
1, 32.679737,19922.007812
1, 32.573292,19895.443359
1, 32.467533,19863.509766
1, 32.362461,19825.623047
1, 32.258064,19822.046875
1, 32.154343,19764.816406
1, 32.051281,19755.736328
1, 31.948881,19742.537109
1, 31.847134,19739.960938
1, 31.746031,19731.769531
1, 31.645569,19710.527344
1, 31.545742,19682.949219
1, 31.446541,19659.144531
1, 31.347963,19656.134766
1, 31.250000,19650.437500
1, 31.152649,19628.611328
1, 31.055901,19605.333984
1, 30.959753,19552.892578
1, 30.864197,19550.353516
1, 30.769230,19542.191406
1, 30.674847,19495.728516
1, 30.581039,19423.855469
1, 30.487804,19399.191406
1, 30.395136,19387.312500
1, 30.303030,19350.533203
1, 30.211481,19309.974609
1, 30.120481,19304.636719
1, 30.030029,19251.794922
1, 29.940121,19248.804688
1, 29.850746,19215.601562
1, 29.761906,19175.572266
1, 29.673590,19173.312500
1, 29.585798,19158.017578
1, 29.498526,19127.480469
1, 29.411764,19121.587891
1, 29.325514,19104.781250
1, 29.239765,19072.416016
1, 29.154518,19059.755859
1, 29.069767,19019.601562
1, 28.985508,19008.816406
1, 28.901733,18992.400391
1, 28.818443,18976.066406
1, 28.735632,18924.396484
1, 28.653296,18914.390625
1, 28.571428,18870.585938
1, 28.490028,18860.892578
1, 28.409090,18855.220703
1, 28.328611,18845.441406
1, 28.248587,18835.542969
1, 28.169014,18833.119141
1, 28.089888,18763.353516
1, 28.011204,18701.707031
1, 27.932961,18677.691406
1, 27.855154,18659.242188
1, 27.777779,18654.357422
1, 27.700830,18650.441406
1, 27.624310,18649.951172
1, 27.548210,18599.291016
1, 27.472527,18533.570312
1, 27.397261,18522.580078
1, 27.322405,18506.785156
1, 27.247957,18499.078125
1, 27.173914,18485.160156
1, 27.100271,18457.375000
1, 27.027027,18429.783203
1, 26.954178,18400.664062
1, 26.881720,18395.853516
1, 26.809652,18395.365234
1, 26.737968,18355.503906
1, 26.666666,18337.814453
1, 26.595745,18323.578125
1, 26.525200,18321.941406
1, 26.455027,18279.994141
1, 26.385223,18273.281250
1, 26.315790,18272.226562
1, 26.246719,18121.183594
1, 26.178011,18108.433594
1, 26.109661,18104.927734
1, 26.041666,18074.769531
1, 25.974026,18072.939453
1, 25.906736,18047.960938
1, 25.839794,18028.632812
1, 25.773195,18014.974609
1, 25.706942,17989.804688
1, 25.641026,17987.353516
1, 25.575447,17974.464844
1, 25.510204,17958.429688
1, 25.445293,17950.615234
1, 25.380711,17919.125000
1, 25.316456,17892.214844
1, 25.252525,17844.689453
1, 25.188917,17836.076172
1, 25.125628,17819.554688
1, 25.062656,17811.078125
1, 25.000000,17799.095703
1, 24.937656,17794.095703
1, 24.875622,17754.873047
1, 24.813896,17752.626953
1, 24.752476,17751.492188
1, 24.691359,17738.822266
1, 24.630543,17730.953125
1, 24.570024,17702.386719
1, 24.509804,17695.796875
1, 24.449879,17689.017578
1, 24.390244,17660.699219
1, 24.330900,17660.212891
1, 24.271845,17650.373047
1, 24.213076,17637.781250
1, 24.154589,17630.859375
1, 24.096386,17622.361328
1, 24.038462,17620.310547
1, 23.980816,17602.142578
1, 23.923445,17581.839844
1, 23.866348,17565.410156
1, 23.809525,17565.216797
1, 23.752970,17558.361328
1, 23.696682,17539.544922
1, 23.640661,17534.857422
1, 23.584906,17467.193359
1, 23.529411,17459.716797
1, 23.474178,17457.578125
1, 23.419203,17422.677734
1, 23.364487,17411.863281
1, 23.310024,17399.025391
1, 23.255814,17359.740234
1, 23.201857,17354.652344
1, 23.148148,17349.423828
1, 23.094688,17337.830078
1, 23.041475,17333.289062
1, 22.988506,17298.818359
1, 22.935780,17269.945312
1, 22.883295,17253.484375
1, 22.831051,17210.419922
1, 22.779043,17183.589844
1, 22.727272,17175.257812
1, 22.675737,17161.031250
1, 22.624434,17148.310547
1, 22.573364,17101.769531
1, 22.522522,17087.835938
1, 22.471910,17085.970703
1, 22.421524,17075.199219
1, 22.371365,17061.906250
1, 22.321428,17060.494141
1, 22.271715,17034.500000
1, 22.222221,17023.460938
1, 22.172949,17004.363281
1, 22.123894,16956.978516
1, 22.075056,16905.980469
1, 22.026432,16856.935547
1, 21.978022,16821.521484
1, 21.929825,16810.884766
1, 21.881838,16809.792969
1, 21.834061,16773.554688
1, 21.786493,16728.425781
1, 21.739130,16721.697266
1, 21.691975,16713.714844
1, 21.645021,16713.255859
1, 21.598272,16670.605469
1, 21.551723,16662.000000
1, 21.505377,16652.847656
1, 21.459227,16642.445312
1, 21.413277,16637.634766
1, 21.367521,16624.375000
1, 21.321962,16614.755859
1, 21.276596,16590.029297
1, 21.231422,16580.228516
1, 21.186441,16561.976562
1, 21.141649,16559.535156
1, 21.097046,16553.595703
1, 21.052631,16550.666016
1, 21.008404,16513.998047
1, 20.964361,16510.093750
1, 20.920502,16503.730469
1, 20.876827,16503.060547
1, 20.833334,16461.132812
1, 20.790020,16355.552734
1, 20.746887,16353.020508
1, 20.703934,16338.473633
1, 20.661158,16331.060547
1, 20.618557,16320.004883
1, 20.576132,16314.612305
1, 20.533880,16304.274414
1, 20.491804,16302.974609
1, 20.449898,16291.196289
1, 20.408163,16282.987305
1, 20.366598,16256.450195
1, 20.325203,16255.283203
1, 20.283976,16226.729492
1, 20.242914,16226.691406
1, 20.202021,16216.307617
1, 20.161291,16205.846680
1, 20.120724,16193.187500
1, 20.080320,16179.312500
1, 20.040081,16139.299805
1, 20.000000,16128.604492
1, 19.960079,16113.582031
1, 19.920319,16098.553711
1, 19.880716,16098.235352
1, 19.841270,16072.586914
1, 19.801981,16069.496094
1, 19.762846,16056.970703
1, 19.723866,16051.472656
1, 19.685040,16037.400391
1, 19.646366,16035.680664
1, 19.607843,16024.109375
1, 19.569471,16016.006836
1, 19.531250,16011.911133
1, 19.493177,15968.276367
1, 19.455254,15958.837891
1, 19.417477,15898.708008
1, 19.379845,15888.923828
1, 19.342360,15882.689453
1, 19.305019,15878.252930
1, 19.267822,15874.391602
1, 19.230770,15864.724609
1, 19.193857,15863.637695
1, 19.157087,15863.291992
1, 19.120459,15846.225586
1, 19.083969,15839.217773
1, 19.047619,15812.893555
1, 19.011406,15809.316406
1, 18.975332,15806.983398
1, 18.939394,15805.686523
1, 18.903591,15798.570312
1, 18.867924,15791.206055
1, 18.832392,15784.812500
1, 18.796993,15780.277344
1, 18.761726,15777.036133
1, 18.726591,15774.255859
1, 18.691589,15764.515625
1, 18.656717,15759.524414
1, 18.621973,15727.015625
1, 18.587360,15705.607422
1, 18.552876,15703.383789
1, 18.518518,15699.872070
1, 18.484289,15693.097656
1, 18.450184,15687.749023
1, 18.416206,15669.499023
1, 18.382353,15663.937500
1, 18.348623,15634.059570
1, 18.315018,15624.746094
1, 18.281536,15612.989258
1, 18.248175,15610.950195
1, 18.214935,15610.364258
1, 18.181818,15579.891602
1, 18.148821,15558.438477
1, 18.115942,15501.027344
1, 18.083183,15472.070312
1, 18.050541,15450.326172
1, 18.018019,15445.630859
1, 17.985611,15419.147461
1, 17.953321,15418.483398
1, 17.921146,15405.344727
1, 17.889088,15403.507812
1, 17.857143,15397.196289
1, 17.825312,15389.705078
1, 17.793594,15389.304688
1, 17.761990,15362.227539
1, 17.730497,15358.755859
1, 17.699116,15325.457031
1, 17.667845,15324.495117
1, 17.636684,15306.026367
1, 17.605635,15298.969727
1, 17.574692,15289.350586
1, 17.543859,15276.979492
1, 17.513134,15234.229492
1, 17.482517,15228.424805
1, 17.452007,15206.942383
1, 17.421602,15196.506836
1, 17.391304,15176.370117
1, 17.361111,15175.595703
1, 17.331022,15156.666016
1, 17.301039,15150.625977
1, 17.271156,15129.315430
1, 17.241379,15110.445312
1, 17.211704,15109.461914
1, 17.182131,15100.223633
1, 17.152658,15093.797852
1, 17.123287,15089.367188
1, 17.094017,15083.288086
1, 17.064846,15057.888672
1, 17.035774,15056.047852
1, 17.006804,15046.759766
1, 16.977928,15046.643555
1, 16.949152,15035.612305
1, 16.920473,15021.928711
1, 16.891891,15000.586914
1, 16.863407,14997.178711
1, 16.835016,14978.508789
1, 16.806723,14969.274414
1, 16.778524,14955.285156
1, 16.750420,14918.990234
1, 16.722408,14918.241211
1, 16.694490,14898.454102
1, 16.666666,14892.500000
1, 16.638935,14886.469727
1, 16.611296,14857.026367
1, 16.583748,14813.666992
1, 16.556292,14794.648438
1, 16.528925,14762.196289
1, 16.501650,14754.868164
1, 16.474464,14739.731445
1, 16.447369,14735.773438
1, 16.420361,14731.112305
1, 16.393442,14707.555664
1, 16.366611,14706.938477
1, 16.339869,14693.318359
1, 16.313213,14690.345703
1, 16.286646,14686.344727
1, 16.260162,14633.393555
1, 16.233767,14627.622070
1, 16.207455,14625.624023
1, 16.181231,14615.299805
1, 16.155088,14606.971680
1, 16.129032,14602.427734
1, 16.103060,14576.562500
1, 16.077171,14570.766602
1, 16.051365,14570.559570
1, 16.025640,14568.002930
1, 16.000000,14540.822266
1, 15.974441,14532.408203
1, 15.948963,14522.737305
1, 15.923567,14521.583008
1, 15.898252,14498.300781
1, 15.873015,14491.566406
1, 15.847860,14481.961914
1, 15.822784,14478.211914
1, 15.797789,14471.650391
1, 15.772871,14469.438477
1, 15.748032,14466.428711
1, 15.723270,14464.127930
1, 15.698587,14460.324219
1, 15.673982,14453.470703
1, 15.649452,14446.050781
1, 15.625000,14439.834961
1, 15.600624,14433.000977
1, 15.576324,14430.487305
1, 15.552099,14375.164062
1, 15.527950,14364.881836
1, 15.503876,14364.331055
1, 15.479877,14338.407227
1, 15.455951,14328.548828
1, 15.432098,14318.860352
1, 15.408320,14298.488281
1, 15.384615,14297.667969
1, 15.360983,14297.523438
1, 15.337423,14281.125977
1, 15.313935,14277.642578
1, 15.290520,14271.016602
1, 15.267176,14256.801758
1, 15.243902,14254.433594
1, 15.220700,14253.236328
1, 15.197568,14244.330078
1, 15.174507,14231.040039
1, 15.151515,14214.399414
1, 15.128593,14212.436523
1, 15.105741,14197.125977
1, 15.082956,14191.887695
1, 15.060241,14190.786133
1, 15.037594,14176.046875
1, 15.015015,14174.785156
1, 14.992504,14144.346680
1, 14.970060,14122.375977
1, 14.947683,14104.387695
1, 14.925373,14100.661133
1, 14.903130,14083.008789
1, 14.880953,14079.899414
1, 14.858841,14062.409180
1, 14.836795,14056.950195
1, 14.814815,14056.355469
1, 14.792899,14032.697266
1, 14.771049,13996.360352
1, 14.749263,13995.628906
1, 14.727541,13994.463867
1, 14.705882,13973.168945
1, 14.684288,13955.883789
1, 14.662757,13952.764648
1, 14.641289,13949.316406
1, 14.619883,13944.945312
1, 14.598540,13918.491211
1, 14.577259,13907.790039
1, 14.556041,13899.962891
1, 14.534883,13866.858398
1, 14.513788,13851.810547
1, 14.492754,13839.431641
1, 14.471780,13798.039062
1, 14.450867,13783.866211
1, 14.430015,13782.073242
1, 14.409222,13781.995117
1, 14.388489,13779.915039
1, 14.367816,13766.360352
1, 14.347202,13757.421875
1, 14.326648,13753.934570
1, 14.306151,13749.592773
1, 14.285714,13746.348633
1, 14.265335,13742.193359
1, 14.245014,13736.201172
1, 14.224751,13720.157227
1, 14.204545,13698.414062
1, 14.184397,13695.383789
1, 14.164306,13670.433594
1, 14.144272,13663.827148
1, 14.124293,13660.291016
1, 14.104372,13659.108398
1, 14.084507,13628.600586
1, 14.064697,13625.679688
1, 14.044944,13625.158203
1, 14.025246,13609.865234
1, 14.005602,13604.825195
1, 13.986014,13598.053711
1, 13.966480,13594.908203
1, 13.947001,13588.606445
1, 13.927577,13577.955078
1, 13.908206,13570.610352
1, 13.888889,13562.569336
1, 13.869625,13557.107422
1, 13.850415,13544.713867
1, 13.831259,13539.770508
1, 13.812155,13539.414062
1, 13.793103,13537.247070
1, 13.774105,13529.637695
1, 13.755158,13523.254883
1, 13.736263,13521.701172
1, 13.717422,13519.322266
1, 13.698630,13518.841797
1, 13.679891,13512.038086
1, 13.661202,13501.243164
1, 13.642565,13501.050781
1, 13.623979,13498.600586
1, 13.605442,13465.043945
1, 13.586957,13455.178711
1, 13.568521,13453.753906
1, 13.550136,13445.740234
1, 13.531799,13428.973633
1, 13.513514,13425.467773
1, 13.495276,13405.777344
1, 13.477089,13393.589844
1, 13.458950,13362.863281
1, 13.440860,13360.806641
1, 13.422819,13351.997070
1, 13.404826,13342.937500
1, 13.386881,13313.838867
1, 13.368984,13312.950195
1, 13.351135,13299.957031
1, 13.333333,13298.434570
1, 13.315579,13296.331055
1, 13.297873,13288.179688
1, 13.280212,13281.271484
1, 13.262600,13278.407227
1, 13.245033,13241.640625
1, 13.227513,13233.671875
1, 13.210040,13227.823242
1, 13.192612,13221.923828
1, 13.175231,13210.094727
1, 13.157895,13208.208008
1, 13.140604,13189.348633
1, 13.123360,13187.836914
1, 13.106160,13186.561523
1, 13.089005,13153.008789
1, 13.071896,13141.859375
1, 13.054831,13131.610352
1, 13.037809,13125.743164
1, 13.020833,13100.848633
1, 13.003901,13100.721680
1, 12.987013,13095.495117
1, 12.970169,13094.322266
1, 12.953368,13088.949219
1, 12.936610,13085.159180
1, 12.919897,13081.786133
1, 12.903226,13073.258789
1, 12.886598,13059.530273
1, 12.870013,13054.057617
1, 12.853471,13050.695312
1, 12.836970,13049.804688
1, 12.820513,13027.930664
1, 12.804097,13027.812500
1, 12.787724,13026.307617
1, 12.771392,13003.427734
1, 12.755102,12989.468750
1, 12.738853,12988.336914
1, 12.722647,12971.750000
1, 12.706480,12946.414062
1, 12.690355,12942.757812
1, 12.674272,12936.131836
1, 12.658228,12928.380859
1, 12.642225,12917.605469
1, 12.626263,12915.772461
1, 12.610340,12915.706055
1, 12.594459,12915.499023
1, 12.578616,12915.153320
1, 12.562814,12912.007812
1, 12.547051,12904.402344
1, 12.531328,12883.251953
1, 12.515645,12874.606445
1, 12.500000,12869.949219
1, 12.484394,12867.422852
1, 12.468828,12839.264648
1, 12.453300,12831.437500
1, 12.437811,12824.793945
1, 12.422360,12823.181641
1, 12.406948,12821.780273
1, 12.391574,12818.428711
1, 12.376238,12806.651367
1, 12.360939,12802.005859
1, 12.345679,12790.039062
1, 12.330456,12788.702148
1, 12.315271,12787.250977
1, 12.300123,12768.067383
1, 12.285012,12732.751953
1, 12.269938,12708.987305
1, 12.254902,12698.902344
1, 12.239902,12692.958008
1, 12.224939,12692.147461
1, 12.210012,12689.885742
1, 12.195122,12677.885742
1, 12.180268,12672.988281
1, 12.165450,12658.519531
1, 12.150668,12642.654297
1, 12.135922,12626.412109
1, 12.121212,12621.009766
1, 12.106538,12617.182617
1, 12.091898,12616.938477
1, 12.077294,12615.051758
1, 12.062726,12608.538086
1, 12.048193,12601.380859
1, 12.033694,12593.124023
1, 12.019231,12581.740234
1, 12.004802,12580.501953
1, 11.990408,12561.258789
1, 11.976048,12559.390625
1, 11.961722,12558.027344
1, 11.947432,12538.273438
1, 11.933174,12530.418945
1, 11.918951,12506.365234
1, 11.904762,12504.734375
1, 11.890607,12503.768555
1, 11.876485,12497.728516
1, 11.862396,12488.128906
1, 11.848341,12483.625977
1, 11.834319,12474.129883
1, 11.820331,12462.013672
1, 11.806376,12456.160156
1, 11.792453,12431.034180
1, 11.778563,12421.472656
1, 11.764706,12411.753906
1, 11.750881,12407.949219
1, 11.737089,12390.149414
1, 11.723330,12388.372070
1, 11.709601,12386.605469
1, 11.695907,12382.354492
1, 11.682243,12380.237305
1, 11.668612,12374.338867
1, 11.655012,12374.321289
1, 11.641443,12368.351562
1, 11.627907,12361.643555
1, 11.614402,12359.073242
1, 11.600928,12350.817383
1, 11.587485,12350.738281
1, 11.574074,12349.588867
1, 11.560694,12349.486328
1, 11.547344,12346.913086
1, 11.534025,12346.749023
1, 11.520738,12344.211914
1, 11.507480,12343.799805
1, 11.494253,12341.614258
1, 11.481056,12329.907227
1, 11.467890,12327.712891
1, 11.454754,12314.610352
1, 11.441648,12309.401367
1, 11.428572,12288.774414
1, 11.415525,12280.338867
1, 11.402509,12279.782227
1, 11.389522,12276.301758
1, 11.376564,12274.668945
1, 11.363636,12274.376953
1, 11.350738,12268.403320
1, 11.337869,12266.519531
1, 11.325028,12262.586914
1, 11.312217,12258.952148
1, 11.299435,12242.727539
1, 11.286682,12240.573242
1, 11.273957,12236.347656
1, 11.261261,12230.284180
1, 11.248594,12229.519531
1, 11.235955,12226.335938
1, 11.223345,12221.251953
1, 11.210762,12219.473633
1, 11.198208,12216.845703
1, 11.185682,12202.397461
1, 11.173184,12198.337891
1, 11.160714,12197.810547
1, 11.148272,12190.137695
1, 11.135858,12166.695312
1, 11.123470,12165.742188
1, 11.111111,12162.769531
1, 11.098779,12147.450195
1, 11.086474,12142.742188
1, 11.074197,12138.388672
1, 11.061947,12134.226562
1, 11.049724,12134.015625
1, 11.037528,12107.882812
1, 11.025358,12105.795898
1, 11.013216,12105.009766
1, 11.001101,12097.303711
1, 10.989011,12088.208984
1, 10.976949,12068.331055
1, 10.964912,12067.451172
1, 10.952903,12063.448242
1, 10.940919,12034.282227
1, 10.928962,12034.000000
1, 10.917030,12033.624023
1, 10.905126,12032.164062
1, 10.893247,12025.910156
1, 10.881392,12021.371094
1, 10.869565,12018.133789
1, 10.857763,12002.882812
1, 10.845987,11984.449219
1, 10.834236,11981.969727
1, 10.822511,11978.257812
1, 10.810811,11967.558594
1, 10.799136,11960.951172
1, 10.787486,11952.681641
1, 10.775862,11947.081055
1, 10.764262,11945.048828
1, 10.752688,11941.803711
1, 10.741138,11934.295898
1, 10.729613,11930.880859
1, 10.718114,11911.315430
1, 10.706638,11892.820312
1, 10.695188,11891.372070
1, 10.683761,11882.323242
1, 10.672359,11881.321289
1, 10.660981,11879.085938
1, 10.649628,11865.021484
1, 10.638298,11863.191406
1, 10.626992,11851.509766
1, 10.615711,11847.080078
1, 10.604454,11834.231445
1, 10.593221,11818.520508
1, 10.582010,11813.026367
1, 10.570825,11811.218750
1, 10.559662,11807.524414
1, 10.548523,11805.093750
1, 10.537408,11792.326172
1, 10.526316,11790.590820
1, 10.515247,11787.021484
1, 10.504202,11770.305664
1, 10.493179,11758.062500
1, 10.482181,11751.256836
1, 10.471204,11750.082031
1, 10.460251,11747.517578
1, 10.449321,11743.107422
1, 10.438414,11730.098633
1, 10.427528,11724.307617
1, 10.416667,11722.668945
1, 10.405828,11706.437500
1, 10.395010,11705.085938
1, 10.384216,11703.641602
1, 10.373444,11686.958984
1, 10.362695,11675.269531
1, 10.351967,11672.019531
1, 10.341262,11671.662109
1, 10.330579,11663.597656
1, 10.319918,11652.062500
1, 10.309278,11650.480469
1, 10.298661,11649.605469
1, 10.288066,11646.952148
1, 10.277493,11641.164062
1, 10.266940,11632.263672
1, 10.256411,11621.723633
1, 10.245902,11617.907227
1, 10.235415,11615.800781
1, 10.224949,11608.851562
1, 10.214504,11596.479492
1, 10.204082,11578.461914
1, 10.193680,11569.643555
1, 10.183299,11558.332031
1, 10.172940,11548.680664
1, 10.162601,11546.080078
1, 10.152285,11532.800781
1, 10.141988,11529.082031
1, 10.131712,11528.500977
1, 10.121457,11517.225586
1, 10.111223,11510.892578
1, 10.101010,11505.943359
1, 10.090817,11495.481445
1, 10.080646,11491.082031
1, 10.070494,11479.710938
1, 10.060362,11466.902344
1, 10.050251,11462.345703
1, 10.040160,11458.198242
1, 10.030090,11426.656250
